project_id,region,site,shrub_density,plot,cam_ID,date,image_id,file_name,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004957,Carrizo,3,density,1,2, 17/05/2022,d2761b73-801c-4e87-9953-5988f15d387c,DSCF0111,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/d2761b73-801c-4e87-9953-5988f15d387c.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:10,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,8bbaa2f2-d177-403e-bdbf-727c5ec7db62,DSCF0105,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/8bbaa2f2-d177-403e-bdbf-727c5ec7db62.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:49,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,ba0b4f1f-73e4-42ea-b341-b59094bfd3ce,DSCF0116,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/ba0b4f1f-73e4-42ea-b341-b59094bfd3ce.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:20,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,3a287141-a3f6-4e7c-be6b-a41eb2f5136c,DSCF0069,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/3a287141-a3f6-4e7c-be6b-a41eb2f5136c.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 6:16,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,b29209b1-e087-4a20-a9b9-9f5948c8a8ea,DSCF0068,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/b29209b1-e087-4a20-a9b9-9f5948c8a8ea.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 6:10,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,78d0dc17-fcb5-4cc4-b528-fbc210bcb131,DSCF0117,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/78d0dc17-fcb5-4cc4-b528-fbc210bcb131.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:22,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,211fb5d2-6f24-4499-b9b5-430cabfbe499,DSCF0113,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/211fb5d2-6f24-4499-b9b5-430cabfbe499.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:14,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,78f1d7f2-ea29-465a-8c56-e00edec0f63f,DSCF0119,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/78f1d7f2-ea29-465a-8c56-e00edec0f63f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:25,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,cc64ee9f-6824-447f-a9ca-59c14a55a014,DSCF0120,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/cc64ee9f-6824-447f-a9ca-59c14a55a014.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:30,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e0567f86-33f9-4d77-b7ca-edcf130a9138,DSCF0115,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e0567f86-33f9-4d77-b7ca-edcf130a9138.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:19,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,d6218c3e-de0f-4d4a-8fc9-3f51e2a9fbce,DSCF0073,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/d6218c3e-de0f-4d4a-8fc9-3f51e2a9fbce.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 6:28,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,da2485d3-8fa2-4aa7-a932-bfce4a2768ad,DSCF0124,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/da2485d3-8fa2-4aa7-a932-bfce4a2768ad.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:48,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,04d592c8-71b7-410b-ad88-c766275131b7,DSCF0125,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/04d592c8-71b7-410b-ad88-c766275131b7.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:50,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,bb3060cb-5ad0-4e76-8863-6bfa089ed436,DSCF0072,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/bb3060cb-5ad0-4e76-8863-6bfa089ed436.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 6:26,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,62f3a682-7fd8-4156-b6b6-01ac9b0e92c8,DSCF0121,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/62f3a682-7fd8-4156-b6b6-01ac9b0e92c8.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:35,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,6e3bab4f-f0ad-4bbd-a650-1e0c65bb07b4,DSCF0128,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/6e3bab4f-f0ad-4bbd-a650-1e0c65bb07b4.JPG,1,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-03 21:40,1,,,FALSE,,,,FALSE,,0.86,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,ea652cdd-1a33-4ad4-8faf-bf4f5bd6f51f,DSCF0102,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/ea652cdd-1a33-4ad4-8faf-bf4f5bd6f51f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:44,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,63044784-35d9-4631-90b8-7f806787d8c2,DSCF0100,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/63044784-35d9-4631-90b8-7f806787d8c2.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:38,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,a27a7121-6377-4727-8c8c-2d9deb12b599,DSCF0118,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/a27a7121-6377-4727-8c8c-2d9deb12b599.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:23,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,0481100d-6dab-490e-a425-80e6fb26b29c,DSCF0122,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/0481100d-6dab-490e-a425-80e6fb26b29c.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:39,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,a4eda787-7e28-452b-821d-62cdd9212508,DSCF0134,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/a4eda787-7e28-452b-821d-62cdd9212508.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 4:50,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,be5f9648-b9c7-4db4-aef6-058fb5eb04db,DSCF0130,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/be5f9648-b9c7-4db4-aef6-058fb5eb04db.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 4:05,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,ceef682c-eaa9-4624-ac6b-2186c47947dd,DSCF0131,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/ceef682c-eaa9-4624-ac6b-2186c47947dd.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 4:08,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,99b2dad3-af06-4116-b119-fe126caf78a5,DSCF0133,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/99b2dad3-af06-4116-b119-fe126caf78a5.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 4:45,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,7f67345d-2f43-41a1-a79e-157c6d735696,DSCF0135,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/7f67345d-2f43-41a1-a79e-157c6d735696.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:04,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,27c509b8-f195-4449-9afc-677aa376fc3f,DSCF0139,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/27c509b8-f195-4449-9afc-677aa376fc3f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:26,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e76cd46c-3383-49bb-a828-d59d03764400,DSCF0136,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e76cd46c-3383-49bb-a828-d59d03764400.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:15,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,05a7bc6e-d67c-4f33-a349-62f12061c282,DSCF0087,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/05a7bc6e-d67c-4f33-a349-62f12061c282.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:09,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,7e88993d-34c7-4a82-ae20-179071d23e88,DSCF0140,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/7e88993d-34c7-4a82-ae20-179071d23e88.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:28,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,a529bb85-c032-4169-aae5-8e0c2c590ba1,DSCF0089,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/a529bb85-c032-4169-aae5-8e0c2c590ba1.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:13,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e248e81c-12f8-4ba1-9b25-e69bd349335e,DSCF0110,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e248e81c-12f8-4ba1-9b25-e69bd349335e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:06,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,3eff0f41-74b5-4219-8dee-0f29c087839a,DSCF0091,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/3eff0f41-74b5-4219-8dee-0f29c087839a.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:18,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e727bfef-97e0-46d8-83dc-b87194df9ceb,DSCF0137,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e727bfef-97e0-46d8-83dc-b87194df9ceb.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:20,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,74577e9a-6ed0-4deb-87a2-23afc3df388b,DSCF0107,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/74577e9a-6ed0-4deb-87a2-23afc3df388b.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:57,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,b73a5a91-63e0-453b-a876-dd8e34b055d9,DSCF0138,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/b73a5a91-63e0-453b-a876-dd8e34b055d9.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:21,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e90f65bc-c57e-4e04-a0ad-2b6d724940c8,DSCF0092,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e90f65bc-c57e-4e04-a0ad-2b6d724940c8.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:20,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,294f0dd2-4645-40b5-a09a-d877bc9a251e,DSCF0098,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/294f0dd2-4645-40b5-a09a-d877bc9a251e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:34,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,0cf597c4-17bb-4679-81fd-9313f8a27548,DSCF0144,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/0cf597c4-17bb-4679-81fd-9313f8a27548.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:41,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,485c8adb-34c6-4b68-a086-70c5cc29d5c1,DSCF0143,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/485c8adb-34c6-4b68-a086-70c5cc29d5c1.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:38,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,fe722024-12df-40fb-8295-11af4c816cfd,DSCF0153,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/fe722024-12df-40fb-8295-11af4c816cfd.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:03,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,6fb5df30-87c3-4a60-adf2-82264973cc4d,DSCF0101,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/6fb5df30-87c3-4a60-adf2-82264973cc4d.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 7:42,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,611edca1-b787-4589-a115-4327b0426994,DSCF0149,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/611edca1-b787-4589-a115-4327b0426994.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:52,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,dc03589c-ae6f-49c9-889b-96e869f5af7f,DSCF0158,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/dc03589c-ae6f-49c9-889b-96e869f5af7f.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:22,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,3e574b9b-fe2e-4e4e-9615-e393e56e38e1,DSCF0159,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/3e574b9b-fe2e-4e4e-9615-e393e56e38e1.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:27,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,8be585e7-5741-4322-844a-2be0de002599,DSCF0162,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/8be585e7-5741-4322-844a-2be0de002599.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:33,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,9418784d-e945-4209-80b3-b413eb222396,DSCF0164,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/9418784d-e945-4209-80b3-b413eb222396.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:35,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,68701c80-b7c8-4b4b-856c-7dbb7ddca169,DSCF0163,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/68701c80-b7c8-4b4b-856c-7dbb7ddca169.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:34,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,d34a87c2-f823-4b87-953a-9fdb97f6f1d6,DSCF0114,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/d34a87c2-f823-4b87-953a-9fdb97f6f1d6.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:17,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,e7d279cc-7d32-419e-9cfc-3605bef8ca4e,DSCF0167,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/e7d279cc-7d32-419e-9cfc-3605bef8ca4e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:39,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,77e88cd1-2300-43f9-9915-1c7812aec179,DSCF0168,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/77e88cd1-2300-43f9-9915-1c7812aec179.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:40,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,980b7525-c0eb-494c-95eb-0c846ed8b308,DSCF0146,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/980b7525-c0eb-494c-95eb-0c846ed8b308.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 5:46,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,446bac14-5783-471e-83b6-d1b5cc5595ff,DSCF0123,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/446bac14-5783-471e-83b6-d1b5cc5595ff.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:44,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,28ae7ce1-b756-4f52-b1e0-3e975bda4764,DSCF0170,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/28ae7ce1-b756-4f52-b1e0-3e975bda4764.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:43,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,c624e48d-0329-4850-b6fd-e74f7418fdea,DSCF0173,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/c624e48d-0329-4850-b6fd-e74f7418fdea.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:47,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,63ecb787-1988-4dc0-909c-fcf7b6be7358,DSCF0129,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/63ecb787-1988-4dc0-909c-fcf7b6be7358.JPG,1,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-04 4:04,1,,,FALSE,,,,FALSE,,0.86,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,18f4523a-6f92-4127-bfa5-d393de17d212,DSCF0127,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/18f4523a-6f92-4127-bfa5-d393de17d212.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 9:35,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,12fac0bd-e6b0-4a14-b743-8d2d668b638d,DSCF0172,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/12fac0bd-e6b0-4a14-b743-8d2d668b638d.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:46,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,696e5eaa-b0b5-4618-8930-a6a0ae3ecf0e,DSCF0171,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/696e5eaa-b0b5-4618-8930-a6a0ae3ecf0e.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:44,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,4e7c3be5-6b96-44f8-ab3b-3b30a84b82e8,DSCF0126,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/4e7c3be5-6b96-44f8-ab3b-3b30a84b82e8.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-03 8:57,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,615c3ea7-8173-458a-a098-6fcbe13ac0b5,DSCF0175,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/615c3ea7-8173-458a-a098-6fcbe13ac0b5.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:50,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,70b19a5c-6687-4022-bce3-3a2d549609a4,DSCF0132,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/70b19a5c-6687-4022-bce3-3a2d549609a4.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 4:18,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,93d3f38a-bada-4006-a3cc-bd5b18b1ce13,DSCF0176,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/93d3f38a-bada-4006-a3cc-bd5b18b1ce13.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:51,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,2f1e1d38-5c37-4895-b95c-f58599303841,DSCF0179,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/2f1e1d38-5c37-4895-b95c-f58599303841.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 6:57,1,,,FALSE,,,,FALSE,,0.99,CC0
2004957,Carrizo,3,density,1,2, 17/05/2022,01e52102-2e4c-44ad-a83b-feb7ceec2318,DSCF0182,gs://145625598251_2004957_186_cam_traps_2022__main/deployment/2213486/prod/directUpload/01e52102-2e4c-44ad-a83b-feb7ceec2318.JPG,0,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-04 7:06,1,,,FALSE,,,,FALSE,,0.99,CC0
